scenario,algo,seed,step,elapsed_ms
2ec_high_off,thea,577215664,26,0.9411
2ec_high_off,thea,577215664,27,0.9881
2ec_high_off,thea,577215664,28,1.0783
2ec_high_off,thea,577215664,29,0.981
2ec_high_off,thea,577215664,30,0.9679
2ec_high_off,thea,577215664,31,0.9868
2ec_high_off,thea,577215664,32,0.9603
2ec_high_off,thea,577215664,33,1.0119
2ec_high_off,thea,577215664,34,0.9644
2ec_high_off,thea,577215664,35,0.9626
2ec_high_off,thea,577215664,36,0.945
2ec_high_off,thea,577215664,37,1.0228
2ec_high_off,thea,577215664,38,0.9965
2ec_high_off,thea,577215664,39,1.0531
2ec_high_off,thea,577215664,40,1.0036
2ec_high_off,thea,577215664,41,0.9613
2ec_high_off,thea,577215664,42,0.9613
2ec_high_off,thea,577215664,43,1.0032
2ec_high_off,thea,577215664,44,0.9416
2ec_high_off,thea,577215664,45,1.1987
2ec_high_off,thea,577215664,46,0.9932
2ec_high_off,thea,577215664,47,1.0269
2ec_high_off,thea,577215664,48,1.0529
2ec_high_off,thea,577215664,49,1.036
2ec_high_off,thea,577215664,50,0.9773
2ec_high_off,thea,577215664,51,0.9946
2ec_high_off,thea,577215664,52,1.001
2ec_high_off,thea,577215664,53,1.4403
2ec_high_off,thea,577215664,54,1.1158
2ec_high_off,thea,577215664,55,1.0112
2ec_high_off,thea,577215664,56,0.9894
2ec_high_off,thea,577215664,57,0.9935
2ec_high_off,thea,577215664,58,1.0254
2ec_high_off,thea,577215664,59,1.0106
2ec_high_off,thea,577215664,60,1.0522
sample,thea,299792458,1,0.9015
sample,thea,299792458,2,0.2923
sample,thea,299792458,3,0.2669
sample,thea,299792458,4,0.3102
sample,thea,299792458,5,0.5473
sample,thea,299792458,6,0.3005
sample,thea,299792458,7,0.325
sample,thea,299792458,8,0.2997
sample,thea,299792458,9,0.2612
sample,thea,299792458,10,0.2535
sample,thea,299792458,11,0.2527
sample,thea,299792458,12,0.249
sample,thea,299792458,13,0.2569
sample,thea,299792458,14,0.2482
sample,thea,299792458,15,0.3273
sample,thea,299792458,16,0.2613
sample,thea,299792458,17,0.2622
sample,thea,299792458,18,0.267
sample,thea,299792458,19,0.4698
sample,thea,299792458,20,0.5712
sample,thea,299792458,21,0.3134
sample,thea,299792458,22,0.9694
sample,thea,299792458,23,0.3205
sample,thea,299792458,24,0.2736
sample,thea,299792458,25,0.2626
sample,thea,299792458,26,0.2558
sample,thea,299792458,27,0.2568
sample,thea,299792458,28,0.2661
sample,thea,299792458,29,0.2931
sample,thea,299792458,30,0.2993
sample,thea,299792458,31,0.2757
sample,thea,299792458,32,0.2667
sample,thea,299792458,33,0.253
sample,thea,299792458,34,0.3258
sample,thea,299792458,35,0.2844
sample,thea,299792458,36,0.5652
sample,thea,299792458,37,0.4987
sample,thea,299792458,38,0.7209
sample,thea,299792458,39,0.3227
sample,thea,299792458,40,0.2952
sample,thea,299792458,41,0.2586
sample,thea,299792458,42,0.2728
sample,thea,299792458,43,0.2558
sample,thea,299792458,44,0.2688
sample,thea,299792458,45,0.255
sample,thea,299792458,46,0.262
sample,thea,299792458,47,0.2554
sample,thea,299792458,48,0.2725
sample,thea,299792458,49,0.5711
sample,thea,299792458,50,0.5159
sample,thea,299792458,51,0.297
sample,thea,299792458,52,0.3075
sample,thea,299792458,53,0.3168
sample,thea,299792458,54,0.3333
sample,thea,299792458,55,0.3525
sample,thea,299792458,56,0.3211
sample,thea,299792458,57,0.275
sample,thea,299792458,58,0.2808
sample,thea,299792458,59,0.2998
sample,thea,299792458,60,0.3273
2ec_low_on,thea,299792458,1,5.7319
2ec_low_on,thea,299792458,2,1.5635
2ec_low_on,thea,299792458,3,1.33
2ec_low_on,thea,299792458,4,1.2994
2ec_low_on,thea,299792458,5,1.2694
2ec_low_on,thea,299792458,6,1.1303
2ec_low_on,thea,299792458,7,1.2966
2ec_low_on,thea,299792458,8,2.2837
2ec_low_on,thea,299792458,9,1.4233
2ec_low_on,thea,299792458,10,1.2055
2ec_low_on,thea,299792458,11,1.6859
2ec_low_on,thea,299792458,12,1.2043
2ec_low_on,thea,299792458,13,2.7587
2ec_low_on,thea,299792458,14,1.2332
2ec_low_off,thea,299792458,1,2.5944
2ec_low_off,thea,299792458,2,1.5422
2ec_low_off,thea,299792458,3,1.6525
2ec_low_off,thea,299792458,4,1.2985
2ec_low_off,thea,299792458,5,1.2396
2ec_low_off,thea,299792458,6,1.2289
2ec_low_off,thea,299792458,7,1.2226
2ec_low_off,thea,299792458,8,1.2102
2ec_low_off,thea,299792458,9,1.0796
2ec_low_off,thea,299792458,10,2.2457
2ec_low_off,thea,299792458,11,1.1866
2ec_high_on,thea,299792458,1,2.9062
2ec_high_on,thea,299792458,2,1.5621
2ec_high_on,thea,299792458,3,1.3153
2ec_high_on,thea,299792458,4,2.0168
2ec_high_on,thea,299792458,5,1.3904
2ec_high_on,thea,299792458,6,1.3069
2ec_high_on,thea,299792458,7,1.301
2ec_high_on,thea,299792458,8,1.3141
2ec_high_on,thea,299792458,9,1.2972
2ec_high_on,thea,299792458,10,1.2961
2ec_high_off,thea,299792458,1,2.4501
2ec_high_off,thea,299792458,2,1.3588
2ec_high_off,thea,299792458,3,1.2199
2ec_high_off,thea,299792458,4,1.2234
2ec_high_off,thea,299792458,5,1.2535
2ec_high_off,thea,299792458,6,1.1965
2ec_high_off,thea,299792458,7,1.7827
2ec_high_off,thea,299792458,8,1.1912
2ec_high_off,thea,299792458,9,8.5891
2ec_high_off,thea,299792458,10,3.3796
2ec_high_off,thea,299792458,11,2.3843
2ec_high_off,thea,299792458,12,1.0876
2ec_high_off,thea,299792458,13,1.0629
2ec_high_off,thea,299792458,14,1.5368
2ec_high_off,thea,299792458,15,1.166
2ec_high_off,thea,299792458,16,1.2227
2ec_high_off,thea,299792458,17,1.0976
2ec_high_off,thea,299792458,18,1.0506
2ec_high_off,thea,299792458,19,1.1199
2ec_high_off,thea,299792458,20,2.9141
2ec_high_off,thea,299792458,21,1.1379
2ec_high_off,thea,299792458,22,1.0803
2ec_high_off,thea,299792458,23,1.0895
2ec_high_off,thea,299792458,24,1.0813
2ec_high_off,thea,299792458,25,1.7741
2ec_high_off,thea,299792458,26,2.27
2ec_high_off,thea,299792458,27,1.7808
2ec_high_off,thea,299792458,28,1.1604
2ec_high_off,thea,299792458,29,1.1137
2ec_high_off,thea,299792458,30,1.0674
2ec_high_off,thea,299792458,31,1.2672
2ec_high_off,thea,299792458,32,1.3533
2ec_high_off,thea,299792458,33,1.2225
2ec_high_off,thea,299792458,34,1.1207
2ec_high_off,thea,299792458,35,1.1117
2ec_high_off,thea,299792458,36,1.0897
2ec_high_off,thea,299792458,37,1.0913
2ec_high_off,thea,299792458,38,1.2957
2ec_high_off,thea,299792458,39,1.3564
2ec_high_off,thea,299792458,40,1.1172
2ec_high_off,thea,299792458,41,1.1106
2ec_high_off,thea,299792458,42,1.0854
2ec_high_off,thea,299792458,43,1.1515
2ec_high_off,thea,299792458,44,1.0844
2ec_high_off,thea,299792458,45,1.1225
2ec_high_off,thea,299792458,46,2.2244
2ec_high_off,thea,299792458,47,1.1188
2ec_high_off,thea,299792458,48,1.0883
2ec_high_off,thea,299792458,49,2.1498
2ec_high_off,thea,299792458,50,1.1733
2ec_high_off,thea,299792458,51,1.1701
2ec_high_off,thea,299792458,52,1.5523
2ec_high_off,thea,299792458,53,1.3145
2ec_high_off,thea,299792458,54,1.8899
2ec_high_off,thea,299792458,55,1.1929
2ec_high_off,thea,299792458,56,1.0692
2ec_high_off,thea,299792458,57,1.1141
2ec_high_off,thea,299792458,58,1.2378
2ec_high_off,thea,299792458,59,1.1225
2ec_high_off,thea,299792458,60,1.0854
sample,thea,602214076,1,1.1196
sample,thea,602214076,2,0.3726
sample,thea,602214076,3,0.2641
sample,thea,602214076,4,0.2509
sample,thea,602214076,5,0.2444
sample,thea,602214076,6,0.2446
sample,thea,602214076,7,0.2473
sample,thea,602214076,8,0.2555
sample,thea,602214076,9,0.247
sample,thea,602214076,10,0.2519
sample,thea,602214076,11,0.2435
sample,thea,602214076,12,0.2409
sample,thea,602214076,13,0.2396
sample,thea,602214076,14,0.3014
sample,thea,602214076,15,0.5618
sample,thea,602214076,16,0.275
sample,thea,602214076,17,0.2591
sample,thea,602214076,18,0.2501
sample,thea,602214076,19,0.2449
sample,thea,602214076,20,0.243
sample,thea,602214076,21,0.2537
sample,thea,602214076,22,0.2747
sample,thea,602214076,23,0.2411
sample,thea,602214076,24,0.2458
sample,thea,602214076,25,0.2422
sample,thea,602214076,26,0.2453
sample,thea,602214076,27,0.2443
sample,thea,602214076,28,0.3982
sample,thea,602214076,29,0.3059
sample,thea,602214076,30,0.2737
sample,thea,602214076,31,0.6196
sample,thea,602214076,32,0.3051
sample,thea,602214076,33,0.2637
sample,thea,602214076,34,0.2549
sample,thea,602214076,35,0.2502
sample,thea,602214076,36,0.2483
sample,thea,602214076,37,0.2565
sample,thea,602214076,38,0.2469
sample,thea,602214076,39,0.2442
sample,thea,602214076,40,0.2433
sample,thea,602214076,41,0.25
sample,thea,602214076,42,0.249
sample,thea,602214076,43,0.2474
sample,thea,602214076,44,0.2498
sample,thea,602214076,45,0.244
sample,thea,602214076,46,0.3518
sample,thea,602214076,47,0.251
sample,thea,602214076,48,0.2619
sample,thea,602214076,49,0.243
sample,thea,602214076,50,0.2463
sample,thea,602214076,51,0.2715
sample,thea,602214076,52,0.2652
sample,thea,602214076,53,0.2931
sample,thea,602214076,54,0.2694
sample,thea,602214076,55,0.2557
sample,thea,602214076,56,0.2487
sample,thea,602214076,57,0.25
sample,thea,602214076,58,0.2488
sample,thea,602214076,59,0.2495
sample,thea,602214076,60,0.3501
2ec_low_on,thea,602214076,1,3.7243
2ec_low_on,thea,602214076,2,1.3375
2ec_low_on,thea,602214076,3,1.6264
2ec_low_on,thea,602214076,4,1.5986
2ec_low_on,thea,602214076,5,2.536
2ec_low_on,thea,602214076,6,1.3052
2ec_low_on,thea,602214076,7,1.1454
2ec_low_on,thea,602214076,8,1.1605
2ec_low_on,thea,602214076,9,2.203
2ec_low_on,thea,602214076,10,2.4018
2ec_low_on,thea,602214076,11,2.1114
2ec_low_on,thea,602214076,12,1.2775
2ec_low_on,thea,602214076,13,1.3636
2ec_low_on,thea,602214076,14,2.6513
2ec_low_off,thea,602214076,1,2.7668
2ec_low_off,thea,602214076,2,1.7617
2ec_low_off,thea,602214076,3,1.4651
2ec_low_off,thea,602214076,4,1.3285
2ec_low_off,thea,602214076,5,1.183
2ec_low_off,thea,602214076,6,1.1673
2ec_low_off,thea,602214076,7,1.1655
2ec_low_off,thea,602214076,8,1.1629
2ec_low_off,thea,602214076,9,1.086
2ec_low_off,thea,602214076,10,1.6488
2ec_high_on,thea,602214076,1,9.2326
2ec_high_on,thea,602214076,2,1.9701
2ec_high_on,thea,602214076,3,4.009
2ec_high_on,thea,602214076,4,1.7095
2ec_high_on,thea,602214076,5,5.6343
2ec_high_on,thea,602214076,6,3.6568
2ec_high_on,thea,602214076,7,4.0077
2ec_high_on,thea,602214076,8,3.472
2ec_high_on,thea,602214076,9,2.8149
2ec_high_on,thea,602214076,10,1.4448
2ec_high_off,thea,602214076,1,3.3362
2ec_high_off,thea,602214076,2,1.7929
2ec_high_off,thea,602214076,3,3.3587
2ec_high_off,thea,602214076,4,1.7825
2ec_high_off,thea,602214076,5,1.6115
2ec_high_off,thea,602214076,6,1.5136
2ec_high_off,thea,602214076,7,1.4111
2ec_high_off,thea,602214076,8,1.4137
2ec_high_off,thea,602214076,9,2.0873
2ec_high_off,thea,602214076,10,1.3562
2ec_high_off,thea,602214076,11,1.1559
2ec_high_off,thea,602214076,12,1.1294
2ec_high_off,thea,602214076,13,1.1065
2ec_high_off,thea,602214076,14,1.0918
2ec_high_off,thea,602214076,15,1.1233
2ec_high_off,thea,602214076,16,1.8974
2ec_high_off,thea,602214076,17,1.9526
2ec_high_off,thea,602214076,18,1.2137
2ec_high_off,thea,602214076,19,1.2035
2ec_high_off,thea,602214076,20,1.1215
2ec_high_off,thea,602214076,21,1.1915
2ec_high_off,thea,602214076,22,1.1499
2ec_high_off,thea,602214076,23,1.4531
2ec_high_off,thea,602214076,24,1.2838
2ec_high_off,thea,602214076,25,1.2309
2ec_high_off,thea,602214076,26,1.1535
2ec_high_off,thea,602214076,27,1.1538
2ec_high_off,thea,602214076,28,1.1941
2ec_high_off,thea,602214076,29,1.9994
2ec_high_off,thea,602214076,30,1.1964
2ec_high_off,thea,602214076,31,1.177
2ec_high_off,thea,602214076,32,1.1435
2ec_high_off,thea,602214076,33,1.1705
2ec_high_off,thea,602214076,34,1.1328
2ec_high_off,thea,602214076,35,1.1518
2ec_high_off,thea,602214076,36,2.5245
2ec_high_off,thea,602214076,37,1.2415
2ec_high_off,thea,602214076,38,1.2007
2ec_high_off,thea,602214076,39,1.1611
2ec_high_off,thea,602214076,40,1.1176
2ec_high_off,thea,602214076,41,1.1708
2ec_high_off,thea,602214076,42,1.1576
2ec_high_off,thea,602214076,43,2.6384
2ec_high_off,thea,602214076,44,1.2104
2ec_high_off,thea,602214076,45,2.2895
2ec_high_off,thea,602214076,46,1.2479
2ec_high_off,thea,602214076,47,1.1783
2ec_high_off,thea,602214076,48,1.6341
2ec_high_off,thea,602214076,49,1.877
2ec_high_off,thea,602214076,50,1.6083
2ec_high_off,thea,602214076,51,2.0508
2ec_high_off,thea,602214076,52,1.2004
2ec_high_off,thea,602214076,53,3.2785
2ec_high_off,thea,602214076,54,2.1757
2ec_high_off,thea,602214076,55,1.6956
2ec_high_off,thea,602214076,56,1.5538
2ec_high_off,thea,602214076,57,1.3114
2ec_high_off,thea,602214076,58,1.5482
2ec_high_off,thea,602214076,59,1.3274
2ec_high_off,thea,602214076,60,1.1878
